ccode_pew,satis,age,age2,iso2c,CountryName,year,inc,exp
17,8,21,441,IN,India,2002,466.200804226316,11.5747281315252
17,1,40,1600,IN,India,2002,466.200804226316,11.5747281315252
17,5,38,1444,IN,India,2002,466.200804226316,11.5747281315252
17,4,41,1681,IN,India,2002,466.200804226316,11.5747281315252
17,1,60,3600,IN,India,2002,466.200804226316,11.5747281315252
17,4,54,2916,IN,India,2002,466.200804226316,11.5747281315252
17,6,47,2209,IN,India,2002,466.200804226316,11.5747281315252
17,8,32,1024,IN,India,2002,466.200804226316,11.5747281315252
17,4,22,484,IN,India,2002,466.200804226316,11.5747281315252
17,5,40,1600,IN,India,2002,466.200804226316,11.5747281315252
17,2,27,729,IN,India,2002,466.200804226316,11.5747281315252
17,3,23,529,IN,India,2002,466.200804226316,11.5747281315252
17,1,46,2116,IN,India,2002,466.200804226316,11.5747281315252
17,1,42,1764,IN,India,2002,466.200804226316,11.5747281315252
17,5,40,1600,IN,India,2002,466.200804226316,11.5747281315252
17,3,30,900,IN,India,2002,466.200804226316,11.5747281315252
17,4,40,1600,IN,India,2002,466.200804226316,11.5747281315252
17,1,50,2500,IN,India,2002,466.200804226316,11.5747281315252
17,5,26,676,IN,India,2002,466.200804226316,11.5747281315252
17,1,35,1225,IN,India,2002,466.200804226316,11.5747281315252
17,3,40,1600,IN,India,2002,466.200804226316,11.5747281315252
17,4,32,1024,IN,India,2002,466.200804226316,11.5747281315252
17,3,35,1225,IN,India,2002,466.200804226316,11.5747281315252
17,7,22,484,IN,India,2002,466.200804226316,11.5747281315252
17,2,30,900,IN,India,2002,466.200804226316,11.5747281315252
17,3,50,2500,IN,India,2002,466.200804226316,11.5747281315252
17,2,23,529,IN,India,2002,466.200804226316,11.5747281315252
17,6,45,2025,IN,India,2002,466.200804226316,11.5747281315252
17,6,30,900,IN,India,2002,466.200804226316,11.5747281315252
17,4,37,1369,IN,India,2002,466.200804226316,11.5747281315252
17,5,45,2025,IN,India,2002,466.200804226316,11.5747281315252
17,5,25,625,IN,India,2002,466.200804226316,11.5747281315252
17,5,27,729,IN,India,2002,466.200804226316,11.5747281315252
17,5,45,2025,IN,India,2002,466.200804226316,11.5747281315252
17,7,30,900,IN,India,2002,466.200804226316,11.5747281315252
17,4,35,1225,IN,India,2002,466.200804226316,11.5747281315252
17,3,45,2025,IN,India,2002,466.200804226316,11.5747281315252
17,5,40,1600,IN,India,2002,466.200804226316,11.5747281315252
17,5,35,1225,IN,India,2002,466.200804226316,11.5747281315252
17,0,35,1225,IN,India,2002,466.200804226316,11.5747281315252
17,2,21,441,IN,India,2002,466.200804226316,11.5747281315252
17,5,30,900,IN,India,2002,466.200804226316,11.5747281315252
17,4,22,484,IN,India,2002,466.200804226316,11.5747281315252
17,6,30,900,IN,India,2002,466.200804226316,11.5747281315252
17,5,28,784,IN,India,2002,466.200804226316,11.5747281315252
17,2,64,4096,IN,India,2002,466.200804226316,11.5747281315252
17,3,24,576,IN,India,2002,466.200804226316,11.5747281315252
17,5,55,3025,IN,India,2002,466.200804226316,11.5747281315252
17,3,50,2500,IN,India,2002,466.200804226316,11.5747281315252
17,5,48,2304,IN,India,2002,466.200804226316,11.5747281315252
17,4,36,1296,IN,India,2002,466.200804226316,11.5747281315252
17,3,26,676,IN,India,2002,466.200804226316,11.5747281315252
17,5,28,784,IN,India,2002,466.200804226316,11.5747281315252
17,5,28,784,IN,India,2002,466.200804226316,11.5747281315252
17,5,28,784,IN,India,2002,466.200804226316,11.5747281315252
17,3,40,1600,IN,India,2002,466.200804226316,11.5747281315252
17,9,50,2500,IN,India,2002,466.200804226316,11.5747281315252
17,5,36,1296,IN,India,2002,466.200804226316,11.5747281315252
17,4,30,900,IN,India,2002,466.200804226316,11.5747281315252
17,2,40,1600,IN,India,2002,466.200804226316,11.5747281315252
17,3,50,2500,IN,India,2002,466.200804226316,11.5747281315252
17,1,45,2025,IN,India,2002,466.200804226316,11.5747281315252
17,4,50,2500,IN,India,2002,466.200804226316,11.5747281315252
17,3,40,1600,IN,India,2002,466.200804226316,11.5747281315252
17,3,50,2500,IN,India,2002,466.200804226316,11.5747281315252
17,2,30,900,IN,India,2002,466.200804226316,11.5747281315252
17,6,32,1024,IN,India,2002,466.200804226316,11.5747281315252
17,8,31,961,IN,India,2002,466.200804226316,11.5747281315252
17,5,35,1225,IN,India,2002,466.200804226316,11.5747281315252
17,4,60,3600,IN,India,2002,466.200804226316,11.5747281315252
17,5,56,3136,IN,India,2002,466.200804226316,11.5747281315252
17,5,28,784,IN,India,2002,466.200804226316,11.5747281315252
17,6,36,1296,IN,India,2002,466.200804226316,11.5747281315252
17,0,38,1444,IN,India,2002,466.200804226316,11.5747281315252
17,7,35,1225,IN,India,2002,466.200804226316,11.5747281315252
17,1,50,2500,IN,India,2002,466.200804226316,11.5747281315252
17,3,30,900,IN,India,2002,466.200804226316,11.5747281315252
17,4,25,625,IN,India,2002,466.200804226316,11.5747281315252
17,5,50,2500,IN,India,2002,466.200804226316,11.5747281315252
17,10,23,529,IN,India,2002,466.200804226316,11.5747281315252
17,10,25,625,IN,India,2002,466.200804226316,11.5747281315252
17,10,27,729,IN,India,2002,466.200804226316,11.5747281315252
17,5,52,2704,IN,India,2002,466.200804226316,11.5747281315252
17,5,52,2704,IN,India,2002,466.200804226316,11.5747281315252
17,1,29,841,IN,India,2002,466.200804226316,11.5747281315252
17,7,40,1600,IN,India,2002,466.200804226316,11.5747281315252
17,6,25,625,IN,India,2002,466.200804226316,11.5747281315252
17,5,26,676,IN,India,2002,466.200804226316,11.5747281315252
17,4,40,1600,IN,India,2002,466.200804226316,11.5747281315252
17,6,22,484,IN,India,2002,466.200804226316,11.5747281315252
17,7,31,961,IN,India,2002,466.200804226316,11.5747281315252
17,4,50,2500,IN,India,2002,466.200804226316,11.5747281315252
17,5,26,676,IN,India,2002,466.200804226316,11.5747281315252
17,7,33,1089,IN,India,2002,466.200804226316,11.5747281315252
17,5,35,1225,IN,India,2002,466.200804226316,11.5747281315252
17,5,31,961,IN,India,2002,466.200804226316,11.5747281315252
17,4,41,1681,IN,India,2002,466.200804226316,11.5747281315252
17,1,50,2500,IN,India,2002,466.200804226316,11.5747281315252
17,10,40,1600,IN,India,2002,466.200804226316,11.5747281315252
17,4,36,1296,IN,India,2002,466.200804226316,11.5747281315252
17,8,27,729,IN,India,2002,466.200804226316,11.5747281315252
17,8,22,484,IN,India,2002,466.200804226316,11.5747281315252
17,5,45,2025,IN,India,2002,466.200804226316,11.5747281315252
17,6,29,841,IN,India,2002,466.200804226316,11.5747281315252
17,7,35,1225,IN,India,2002,466.200804226316,11.5747281315252
17,5,39,1521,IN,India,2002,466.200804226316,11.5747281315252
17,4,28,784,IN,India,2002,466.200804226316,11.5747281315252
17,7,26,676,IN,India,2002,466.200804226316,11.5747281315252
17,7,49,2401,IN,India,2002,466.200804226316,11.5747281315252
17,5,42,1764,IN,India,2002,466.200804226316,11.5747281315252
17,5,35,1225,IN,India,2002,466.200804226316,11.5747281315252
17,6,37,1369,IN,India,2002,466.200804226316,11.5747281315252
17,5,32,1024,IN,India,2002,466.200804226316,11.5747281315252
17,3,25,625,IN,India,2002,466.200804226316,11.5747281315252
17,6,30,900,IN,India,2002,466.200804226316,11.5747281315252
17,5,27,729,IN,India,2002,466.200804226316,11.5747281315252
17,2,30,900,IN,India,2002,466.200804226316,11.5747281315252
17,7,35,1225,IN,India,2002,466.200804226316,11.5747281315252
17,3,30,900,IN,India,2002,466.200804226316,11.5747281315252
17,5,36,1296,IN,India,2002,466.200804226316,11.5747281315252
17,2,44,1936,IN,India,2002,466.200804226316,11.5747281315252
17,4,30,900,IN,India,2002,466.200804226316,11.5747281315252
17,5,30,900,IN,India,2002,466.200804226316,11.5747281315252
17,7,34,1156,IN,India,2002,466.200804226316,11.5747281315252
17,4,28,784,IN,India,2002,466.200804226316,11.5747281315252
17,8,22,484,IN,India,2002,466.200804226316,11.5747281315252
17,10,30,900,IN,India,2002,466.200804226316,11.5747281315252
17,5,37,1369,IN,India,2002,466.200804226316,11.5747281315252
17,5,40,1600,IN,India,2002,466.200804226316,11.5747281315252
17,5,36,1296,IN,India,2002,466.200804226316,11.5747281315252
17,5,45,2025,IN,India,2002,466.200804226316,11.5747281315252
17,4,38,1444,IN,India,2002,466.200804226316,11.5747281315252
17,7,37,1369,IN,India,2002,466.200804226316,11.5747281315252
17,4,48,2304,IN,India,2002,466.200804226316,11.5747281315252
17,5,38,1444,IN,India,2002,466.200804226316,11.5747281315252
17,2,24,576,IN,India,2002,466.200804226316,11.5747281315252
17,5,45,2025,IN,India,2002,466.200804226316,11.5747281315252
17,3,22,484,IN,India,2002,466.200804226316,11.5747281315252
17,9,35,1225,IN,India,2002,466.200804226316,11.5747281315252
17,3,32,1024,IN,India,2002,466.200804226316,11.5747281315252
17,5,30,900,IN,India,2002,466.200804226316,11.5747281315252
17,8,38,1444,IN,India,2002,466.200804226316,11.5747281315252
17,7,25,625,IN,India,2002,466.200804226316,11.5747281315252
17,9,40,1600,IN,India,2002,466.200804226316,11.5747281315252
17,4,45,2025,IN,India,2002,466.200804226316,11.5747281315252
17,6,62,3844,IN,India,2002,466.200804226316,11.5747281315252
17,3,32,1024,IN,India,2002,466.200804226316,11.5747281315252
17,2,45,2025,IN,India,2002,466.200804226316,11.5747281315252
17,4,30,900,IN,India,2002,466.200804226316,11.5747281315252
17,6,25,625,IN,India,2002,466.200804226316,11.5747281315252
17,5,63,3969,IN,India,2002,466.200804226316,11.5747281315252
17,9,32,1024,IN,India,2002,466.200804226316,11.5747281315252
17,4,45,2025,IN,India,2002,466.200804226316,11.5747281315252
17,4,60,3600,IN,India,2002,466.200804226316,11.5747281315252
17,1,23,529,IN,India,2002,466.200804226316,11.5747281315252
17,10,30,900,IN,India,2002,466.200804226316,11.5747281315252
17,3,26,676,IN,India,2002,466.200804226316,11.5747281315252
17,6,45,2025,IN,India,2002,466.200804226316,11.5747281315252
17,5,35,1225,IN,India,2002,466.200804226316,11.5747281315252
17,10,40,1600,IN,India,2002,466.200804226316,11.5747281315252
17,5,45,2025,IN,India,2002,466.200804226316,11.5747281315252
17,4,28,784,IN,India,2002,466.200804226316,11.5747281315252
17,3,30,900,IN,India,2002,466.200804226316,11.5747281315252
17,5,45,2025,IN,India,2002,466.200804226316,11.5747281315252
17,3,40,1600,IN,India,2002,466.200804226316,11.5747281315252
17,4,25,625,IN,India,2002,466.200804226316,11.5747281315252
17,9,38,1444,IN,India,2002,466.200804226316,11.5747281315252
17,9,35,1225,IN,India,2002,466.200804226316,11.5747281315252
17,6,40,1600,IN,India,2002,466.200804226316,11.5747281315252
17,10,28,784,IN,India,2002,466.200804226316,11.5747281315252
17,6,27,729,IN,India,2002,466.200804226316,11.5747281315252
17,5,34,1156,IN,India,2002,466.200804226316,11.5747281315252
17,3,25,625,IN,India,2002,466.200804226316,11.5747281315252
17,3,28,784,IN,India,2002,466.200804226316,11.5747281315252
17,6,25,625,IN,India,2002,466.200804226316,11.5747281315252
17,5,30,900,IN,India,2002,466.200804226316,11.5747281315252
17,8,35,1225,IN,India,2002,466.200804226316,11.5747281315252
17,7,38,1444,IN,India,2002,466.200804226316,11.5747281315252
17,8,27,729,IN,India,2002,466.200804226316,11.5747281315252
17,7,48,2304,IN,India,2002,466.200804226316,11.5747281315252
17,0,64,4096,IN,India,2002,466.200804226316,11.5747281315252
17,0,42,1764,IN,India,2002,466.200804226316,11.5747281315252
17,9,31,961,IN,India,2002,466.200804226316,11.5747281315252
17,9,45,2025,IN,India,2002,466.200804226316,11.5747281315252
17,5,39,1521,IN,India,2002,466.200804226316,11.5747281315252
17,5,39,1521,IN,India,2002,466.200804226316,11.5747281315252
17,3,64,4096,IN,India,2002,466.200804226316,11.5747281315252
17,7,33,1089,IN,India,2002,466.200804226316,11.5747281315252
17,10,40,1600,IN,India,2002,466.200804226316,11.5747281315252
17,9,28,784,IN,India,2002,466.200804226316,11.5747281315252
17,5,38,1444,IN,India,2002,466.200804226316,11.5747281315252
17,7,21,441,IN,India,2002,466.200804226316,11.5747281315252
17,5,23,529,IN,India,2002,466.200804226316,11.5747281315252
17,5,30,900,IN,India,2002,466.200804226316,11.5747281315252
17,5,39,1521,IN,India,2002,466.200804226316,11.5747281315252
17,6,27,729,IN,India,2002,466.200804226316,11.5747281315252
17,0,65,4225,IN,India,2002,466.200804226316,11.5747281315252
17,10,26,676,IN,India,2002,466.200804226316,11.5747281315252
17,8,21,441,IN,India,2002,466.200804226316,11.5747281315252
17,5,30,900,IN,India,2002,466.200804226316,11.5747281315252
17,5,59,3481,IN,India,2002,466.200804226316,11.5747281315252
17,2,27,729,IN,India,2002,466.200804226316,11.5747281315252
17,9,22,484,IN,India,2002,466.200804226316,11.5747281315252
17,0,30,900,IN,India,2002,466.200804226316,11.5747281315252
17,5,46,2116,IN,India,2002,466.200804226316,11.5747281315252
17,5,35,1225,IN,India,2002,466.200804226316,11.5747281315252
17,5,34,1156,IN,India,2002,466.200804226316,11.5747281315252
17,8,30,900,IN,India,2002,466.200804226316,11.5747281315252
17,5,55,3025,IN,India,2002,466.200804226316,11.5747281315252
17,9,24,576,IN,India,2002,466.200804226316,11.5747281315252
17,2,55,3025,IN,India,2002,466.200804226316,11.5747281315252
17,5,32,1024,IN,India,2002,466.200804226316,11.5747281315252
17,3,35,1225,IN,India,2002,466.200804226316,11.5747281315252
17,5,21,441,IN,India,2002,466.200804226316,11.5747281315252
17,2,48,2304,IN,India,2002,466.200804226316,11.5747281315252
17,5,29,841,IN,India,2002,466.200804226316,11.5747281315252
17,6,21,441,IN,India,2002,466.200804226316,11.5747281315252
17,4,43,1849,IN,India,2002,466.200804226316,11.5747281315252
17,5,42,1764,IN,India,2002,466.200804226316,11.5747281315252
17,5,21,441,IN,India,2002,466.200804226316,11.5747281315252
17,5,41,1681,IN,India,2002,466.200804226316,11.5747281315252
17,7,28,784,IN,India,2002,466.200804226316,11.5747281315252
17,5,28,784,IN,India,2002,466.200804226316,11.5747281315252
17,5,32,1024,IN,India,2002,466.200804226316,11.5747281315252
17,5,24,576,IN,India,2002,466.200804226316,11.5747281315252
17,5,40,1600,IN,India,2002,466.200804226316,11.5747281315252
17,5,41,1681,IN,India,2002,466.200804226316,11.5747281315252
17,5,44,1936,IN,India,2002,466.200804226316,11.5747281315252
17,5,35,1225,IN,India,2002,466.200804226316,11.5747281315252
17,3,26,676,IN,India,2002,466.200804226316,11.5747281315252
17,10,42,1764,IN,India,2002,466.200804226316,11.5747281315252
17,7,37,1369,IN,India,2002,466.200804226316,11.5747281315252
17,4,56,3136,IN,India,2002,466.200804226316,11.5747281315252
17,5,44,1936,IN,India,2002,466.200804226316,11.5747281315252
17,0,28,784,IN,India,2002,466.200804226316,11.5747281315252
17,5,43,1849,IN,India,2002,466.200804226316,11.5747281315252
17,5,49,2401,IN,India,2002,466.200804226316,11.5747281315252
17,5,46,2116,IN,India,2002,466.200804226316,11.5747281315252
17,5,24,576,IN,India,2002,466.200804226316,11.5747281315252
17,3,42,1764,IN,India,2002,466.200804226316,11.5747281315252
17,2,38,1444,IN,India,2002,466.200804226316,11.5747281315252
17,4,38,1444,IN,India,2002,466.200804226316,11.5747281315252
17,1,40,1600,IN,India,2002,466.200804226316,11.5747281315252
17,1,26,676,IN,India,2002,466.200804226316,11.5747281315252
17,5,57,3249,IN,India,2002,466.200804226316,11.5747281315252
17,4,48,2304,IN,India,2002,466.200804226316,11.5747281315252
17,5,45,2025,IN,India,2002,466.200804226316,11.5747281315252
17,6,48,2304,IN,India,2002,466.200804226316,11.5747281315252
17,8,53,2809,IN,India,2002,466.200804226316,11.5747281315252
17,5,42,1764,IN,India,2002,466.200804226316,11.5747281315252
17,1,41,1681,IN,India,2002,466.200804226316,11.5747281315252
17,5,49,2401,IN,India,2002,466.200804226316,11.5747281315252
17,5,45,2025,IN,India,2002,466.200804226316,11.5747281315252
17,3,52,2704,IN,India,2002,466.200804226316,11.5747281315252
17,5,38,1444,IN,India,2002,466.200804226316,11.5747281315252
17,5,38,1444,IN,India,2002,466.200804226316,11.5747281315252
17,5,52,2704,IN,India,2002,466.200804226316,11.5747281315252
17,5,21,441,IN,India,2002,466.200804226316,11.5747281315252
17,5,35,1225,IN,India,2002,466.200804226316,11.5747281315252
17,5,38,1444,IN,India,2002,466.200804226316,11.5747281315252
17,5,34,1156,IN,India,2002,466.200804226316,11.5747281315252
17,4,33,1089,IN,India,2002,466.200804226316,11.5747281315252
17,5,34,1156,IN,India,2002,466.200804226316,11.5747281315252
17,1,34,1156,IN,India,2002,466.200804226316,11.5747281315252
17,4,39,1521,IN,India,2002,466.200804226316,11.5747281315252
17,5,51,2601,IN,India,2002,466.200804226316,11.5747281315252
17,5,29,841,IN,India,2002,466.200804226316,11.5747281315252
17,5,50,2500,IN,India,2002,466.200804226316,11.5747281315252
17,3,36,1296,IN,India,2002,466.200804226316,11.5747281315252
17,5,55,3025,IN,India,2002,466.200804226316,11.5747281315252
17,5,35,1225,IN,India,2002,466.200804226316,11.5747281315252
17,5,38,1444,IN,India,2002,466.200804226316,11.5747281315252
17,10,49,2401,IN,India,2002,466.200804226316,11.5747281315252
17,5,26,676,IN,India,2002,466.200804226316,11.5747281315252
17,5,56,3136,IN,India,2002,466.200804226316,11.5747281315252
17,5,45,2025,IN,India,2002,466.200804226316,11.5747281315252
17,5,52,2704,IN,India,2002,466.200804226316,11.5747281315252
17,5,38,1444,IN,India,2002,466.200804226316,11.5747281315252
17,5,48,2304,IN,India,2002,466.200804226316,11.5747281315252
17,0,32,1024,IN,India,2002,466.200804226316,11.5747281315252
17,5,30,900,IN,India,2002,466.200804226316,11.5747281315252
17,5,22,484,IN,India,2002,466.200804226316,11.5747281315252
17,5,30,900,IN,India,2002,466.200804226316,11.5747281315252
17,5,29,841,IN,India,2002,466.200804226316,11.5747281315252
17,4,35,1225,IN,India,2002,466.200804226316,11.5747281315252
17,1,25,625,IN,India,2002,466.200804226316,11.5747281315252
17,5,22,484,IN,India,2002,466.200804226316,11.5747281315252
17,0,55,3025,IN,India,2002,466.200804226316,11.5747281315252
17,5,40,1600,IN,India,2002,466.200804226316,11.5747281315252
17,2,26,676,IN,India,2002,466.200804226316,11.5747281315252
17,7,32,1024,IN,India,2002,466.200804226316,11.5747281315252
17,5,35,1225,IN,India,2002,466.200804226316,11.5747281315252
17,2,40,1600,IN,India,2002,466.200804226316,11.5747281315252
17,2,41,1681,IN,India,2002,466.200804226316,11.5747281315252
17,4,42,1764,IN,India,2002,466.200804226316,11.5747281315252
17,3,26,676,IN,India,2002,466.200804226316,11.5747281315252
17,7,24,576,IN,India,2002,466.200804226316,11.5747281315252
17,5,48,2304,IN,India,2002,466.200804226316,11.5747281315252
17,4,49,2401,IN,India,2002,466.200804226316,11.5747281315252
17,5,25,625,IN,India,2002,466.200804226316,11.5747281315252
17,4,40,1600,IN,India,2002,466.200804226316,11.5747281315252
17,5,60,3600,IN,India,2002,466.200804226316,11.5747281315252
17,5,32,1024,IN,India,2002,466.200804226316,11.5747281315252
17,5,44,1936,IN,India,2002,466.200804226316,11.5747281315252
17,5,40,1600,IN,India,2002,466.200804226316,11.5747281315252
17,0,42,1764,IN,India,2002,466.200804226316,11.5747281315252
17,6,34,1156,IN,India,2002,466.200804226316,11.5747281315252
17,5,47,2209,IN,India,2002,466.200804226316,11.5747281315252
17,5,50,2500,IN,India,2002,466.200804226316,11.5747281315252
17,5,62,3844,IN,India,2002,466.200804226316,11.5747281315252
17,0,32,1024,IN,India,2002,466.200804226316,11.5747281315252
17,5,30,900,IN,India,2002,466.200804226316,11.5747281315252
17,3,38,1444,IN,India,2002,466.200804226316,11.5747281315252
17,5,55,3025,IN,India,2002,466.200804226316,11.5747281315252
17,8,35,1225,IN,India,2002,466.200804226316,11.5747281315252
17,5,35,1225,IN,India,2002,466.200804226316,11.5747281315252
17,7,38,1444,IN,India,2002,466.200804226316,11.5747281315252
17,6,35,1225,IN,India,2002,466.200804226316,11.5747281315252
17,5,27,729,IN,India,2002,466.200804226316,11.5747281315252
17,7,25,625,IN,India,2002,466.200804226316,11.5747281315252
17,4,38,1444,IN,India,2002,466.200804226316,11.5747281315252
17,10,36,1296,IN,India,2002,466.200804226316,11.5747281315252
17,8,39,1521,IN,India,2002,466.200804226316,11.5747281315252
17,4,24,576,IN,India,2002,466.200804226316,11.5747281315252
17,5,51,2601,IN,India,2002,466.200804226316,11.5747281315252
17,5,37,1369,IN,India,2002,466.200804226316,11.5747281315252
17,5,61,3721,IN,India,2002,466.200804226316,11.5747281315252
17,7,37,1369,IN,India,2002,466.200804226316,11.5747281315252
17,7,49,2401,IN,India,2002,466.200804226316,11.5747281315252
17,10,38,1444,IN,India,2002,466.200804226316,11.5747281315252
17,5,29,841,IN,India,2002,466.200804226316,11.5747281315252
17,6,25,625,IN,India,2002,466.200804226316,11.5747281315252
17,5,47,2209,IN,India,2002,466.200804226316,11.5747281315252
17,6,21,441,IN,India,2002,466.200804226316,11.5747281315252
17,5,64,4096,IN,India,2002,466.200804226316,11.5747281315252
17,5,65,4225,IN,India,2002,466.200804226316,11.5747281315252
17,3,34,1156,IN,India,2002,466.200804226316,11.5747281315252
17,5,40,1600,IN,India,2002,466.200804226316,11.5747281315252
17,5,52,2704,IN,India,2002,466.200804226316,11.5747281315252
17,6,22,484,IN,India,2002,466.200804226316,11.5747281315252
17,5,64,4096,IN,India,2002,466.200804226316,11.5747281315252
17,6,38,1444,IN,India,2002,466.200804226316,11.5747281315252
17,9,55,3025,IN,India,2002,466.200804226316,11.5747281315252
17,7,54,2916,IN,India,2002,466.200804226316,11.5747281315252
17,0,64,4096,IN,India,2002,466.200804226316,11.5747281315252
17,6,28,784,IN,India,2002,466.200804226316,11.5747281315252
17,6,26,676,IN,India,2002,466.200804226316,11.5747281315252
17,1,30,900,IN,India,2002,466.200804226316,11.5747281315252
17,5,41,1681,IN,India,2002,466.200804226316,11.5747281315252
17,5,38,1444,IN,India,2002,466.200804226316,11.5747281315252
17,5,55,3025,IN,India,2002,466.200804226316,11.5747281315252
17,1,50,2500,IN,India,2002,466.200804226316,11.5747281315252
17,6,56,3136,IN,India,2002,466.200804226316,11.5747281315252
17,6,41,1681,IN,India,2002,466.200804226316,11.5747281315252
17,4,32,1024,IN,India,2002,466.200804226316,11.5747281315252
17,3,32,1024,IN,India,2002,466.200804226316,11.5747281315252
17,4,65,4225,IN,India,2002,466.200804226316,11.5747281315252
17,6,21,441,IN,India,2002,466.200804226316,11.5747281315252
17,5,42,1764,IN,India,2002,466.200804226316,11.5747281315252
17,8,53,2809,IN,India,2002,466.200804226316,11.5747281315252
17,3,22,484,IN,India,2002,466.200804226316,11.5747281315252
17,5,26,676,IN,India,2002,466.200804226316,11.5747281315252
17,1,35,1225,IN,India,2002,466.200804226316,11.5747281315252
17,3,51,2601,IN,India,2002,466.200804226316,11.5747281315252
17,5,28,784,IN,India,2002,466.200804226316,11.5747281315252
17,8,38,1444,IN,India,2002,466.200804226316,11.5747281315252
17,5,30,900,IN,India,2002,466.200804226316,11.5747281315252
17,8,24,576,IN,India,2002,466.200804226316,11.5747281315252
17,5,23,529,IN,India,2002,466.200804226316,11.5747281315252
17,10,23,529,IN,India,2002,466.200804226316,11.5747281315252
17,5,35,1225,IN,India,2002,466.200804226316,11.5747281315252
17,5,65,4225,IN,India,2002,466.200804226316,11.5747281315252
17,8,60,3600,IN,India,2002,466.200804226316,11.5747281315252
17,4,65,4225,IN,India,2002,466.200804226316,11.5747281315252
17,6,46,2116,IN,India,2002,466.200804226316,11.5747281315252
17,7,25,625,IN,India,2002,466.200804226316,11.5747281315252
17,5,28,784,IN,India,2002,466.200804226316,11.5747281315252
17,5,30,900,IN,India,2002,466.200804226316,11.5747281315252
17,3,24,576,IN,India,2002,466.200804226316,11.5747281315252
17,3,58,3364,IN,India,2002,466.200804226316,11.5747281315252
17,7,32,1024,IN,India,2002,466.200804226316,11.5747281315252
17,5,50,2500,IN,India,2002,466.200804226316,11.5747281315252
17,6,53,2809,IN,India,2002,466.200804226316,11.5747281315252
17,6,33,1089,IN,India,2002,466.200804226316,11.5747281315252
17,6,30,900,IN,India,2002,466.200804226316,11.5747281315252
17,6,39,1521,IN,India,2002,466.200804226316,11.5747281315252
17,5,30,900,IN,India,2002,466.200804226316,11.5747281315252
17,7,35,1225,IN,India,2002,466.200804226316,11.5747281315252
17,5,40,1600,IN,India,2002,466.200804226316,11.5747281315252
17,10,59,3481,IN,India,2002,466.200804226316,11.5747281315252
17,2,60,3600,IN,India,2002,466.200804226316,11.5747281315252
17,8,45,2025,IN,India,2002,466.200804226316,11.5747281315252
17,2,22,484,IN,India,2002,466.200804226316,11.5747281315252
17,2,45,2025,IN,India,2002,466.200804226316,11.5747281315252
17,7,26,676,IN,India,2002,466.200804226316,11.5747281315252
17,0,21,441,IN,India,2002,466.200804226316,11.5747281315252
17,2,42,1764,IN,India,2002,466.200804226316,11.5747281315252
17,3,48,2304,IN,India,2002,466.200804226316,11.5747281315252
17,3,31,961,IN,India,2002,466.200804226316,11.5747281315252
17,4,51,2601,IN,India,2002,466.200804226316,11.5747281315252
17,2,24,576,IN,India,2002,466.200804226316,11.5747281315252
17,5,58,3364,IN,India,2002,466.200804226316,11.5747281315252
17,5,55,3025,IN,India,2002,466.200804226316,11.5747281315252
17,5,56,3136,IN,India,2002,466.200804226316,11.5747281315252
17,5,21,441,IN,India,2002,466.200804226316,11.5747281315252
17,5,60,3600,IN,India,2002,466.200804226316,11.5747281315252
17,3,64,4096,IN,India,2002,466.200804226316,11.5747281315252
17,5,25,625,IN,India,2002,466.200804226316,11.5747281315252
17,2,55,3025,IN,India,2002,466.200804226316,11.5747281315252
17,5,27,729,IN,India,2002,466.200804226316,11.5747281315252
17,5,37,1369,IN,India,2002,466.200804226316,11.5747281315252
17,7,37,1369,IN,India,2002,466.200804226316,11.5747281315252
17,5,48,2304,IN,India,2002,466.200804226316,11.5747281315252
17,7,22,484,IN,India,2002,466.200804226316,11.5747281315252
17,5,28,784,IN,India,2002,466.200804226316,11.5747281315252
17,5,34,1156,IN,India,2002,466.200804226316,11.5747281315252
17,4,33,1089,IN,India,2002,466.200804226316,11.5747281315252
17,5,44,1936,IN,India,2002,466.200804226316,11.5747281315252
17,5,45,2025,IN,India,2002,466.200804226316,11.5747281315252
17,6,22,484,IN,India,2002,466.200804226316,11.5747281315252
17,7,58,3364,IN,India,2002,466.200804226316,11.5747281315252
17,3,48,2304,IN,India,2002,466.200804226316,11.5747281315252
17,6,31,961,IN,India,2002,466.200804226316,11.5747281315252
17,1,24,576,IN,India,2002,466.200804226316,11.5747281315252
17,4,21,441,IN,India,2002,466.200804226316,11.5747281315252
17,4,51,2601,IN,India,2002,466.200804226316,11.5747281315252
17,5,42,1764,IN,India,2002,466.200804226316,11.5747281315252
17,0,44,1936,IN,India,2002,466.200804226316,11.5747281315252
17,5,56,3136,IN,India,2002,466.200804226316,11.5747281315252
17,4,32,1024,IN,India,2002,466.200804226316,11.5747281315252
17,1,39,1521,IN,India,2002,466.200804226316,11.5747281315252
17,3,45,2025,IN,India,2002,466.200804226316,11.5747281315252
17,3,40,1600,IN,India,2002,466.200804226316,11.5747281315252
17,5,38,1444,IN,India,2002,466.200804226316,11.5747281315252
17,5,26,676,IN,India,2002,466.200804226316,11.5747281315252
17,5,32,1024,IN,India,2002,466.200804226316,11.5747281315252
17,5,49,2401,IN,India,2002,466.200804226316,11.5747281315252
17,3,40,1600,IN,India,2002,466.200804226316,11.5747281315252
17,4,45,2025,IN,India,2002,466.200804226316,11.5747281315252
17,7,23,529,IN,India,2002,466.200804226316,11.5747281315252
17,5,22,484,IN,India,2002,466.200804226316,11.5747281315252
